,Customer ID,Age,Gender,Category,Purchase Amount (USD),Size,Color,Season,Review Rating,Subscription Status,Payment Method,Discount Applied,Promo Code Used,Previous Purchases,Frequency of Purchases
3485,3486,50,Female,Clothing,21,XL,Brown,Winter,3.4,No,Debit Card,No,No,23,Fortnightly
3486,3487,51,Female,Clothing,89,L,Charcoal,Winter,4.9,No,Debit Card,No,No,6,Weekly
3487,3488,25,Female,Footwear,24,L,Beige,Fall,2.9,No,Debit Card,No,No,39,Annually
3488,3489,62,Female,Clothing,27,XL,Teal,Spring,4.9,No,Cash,No,No,7,Quarterly
3489,3490,48,Female,Clothing,26,L,Black,Summer,4.6,No,Bank Transfer,No,No,32,Every 3 Months
3490,3491,62,Female,Footwear,82,M,Violet,Spring,3.6,No,Venmo,No,No,43,Quarterly
3491,3492,22,Female,Clothing,28,M,Orange,Winter,4.3,No,Bank Transfer,No,No,15,Monthly
3492,3493,48,Female,Accessories,65,M,Turquoise,Fall,4.6,No,PayPal,No,No,48,Annually
3493,3494,48,Female,Clothing,82,XL,Black,Winter,4.7,No,Cash,No,No,35,Weekly
3494,3495,62,Female,Accessories,38,M,Silver,Winter,3.5,No,Credit Card,No,No,41,Quarterly
3495,3496,24,Female,Clothing,33,XL,Gray,Spring,2.8,No,Debit Card,No,No,14,Weekly
3496,3497,39,Female,Footwear,38,M,Pink,Summer,4.0,No,Cash,No,No,22,Monthly
3497,3498,35,Female,Accessories,48,M,Red,Spring,4.3,No,PayPal,No,No,16,Every 3 Months
3498,3499,47,Female,Footwear,35,M,Lavender,Summer,3.8,No,PayPal,No,No,2,Bi-Weekly
3499,3500,22,Female,Clothing,29,L,Indigo,Fall,3.0,No,Bank Transfer,No,No,13,Every 3 Months
3500,3501,38,Female,Clothing,48,S,Silver,Fall,4.6,No,Credit Card,No,No,38,Fortnightly
3501,3502,53,Female,Footwear,87,M,Silver,Fall,4.8,No,Bank Transfer,No,No,43,Weekly
3502,3503,31,Female,Accessories,62,M,Green,Fall,4.7,No,Bank Transfer,No,No,26,Quarterly
3503,3504,31,Female,Clothing,96,M,Pink,Spring,3.9,No,Cash,No,No,39,Weekly
3504,3505,65,Female,Accessories,41,S,Violet,Fall,4.0,No,Bank Transfer,No,No,50,Monthly
3505,3506,48,Female,Accessories,42,L,Red,Winter,3.7,No,Cash,No,No,40,Every 3 Months
3506,3507,18,Female,Clothing,57,L,Olive,Winter,3.7,No,Venmo,No,No,12,Fortnightly
3507,3508,46,Female,Accessories,65,S,Purple,Spring,4.2,No,Bank Transfer,No,No,33,Every 3 Months
3508,3509,52,Female,Clothing,54,M,Gray,Fall,4.7,No,Venmo,No,No,49,Weekly
3509,3510,50,Female,Clothing,22,L,Brown,Winter,4.3,No,Cash,No,No,43,Bi-Weekly
3510,3511,49,Female,Footwear,96,S,Orange,Fall,4.9,No,Credit Card,No,No,14,Monthly
3511,3512,69,Female,Accessories,81,M,Blue,Summer,3.9,No,Venmo,No,No,21,Every 3 Months
3512,3513,36,Female,Clothing,46,M,White,Fall,3.4,No,Bank Transfer,No,No,31,Quarterly
3513,3514,30,Female,Clothing,74,XL,Charcoal,Spring,4.2,No,Bank Transfer,No,No,29,Fortnightly
3514,3515,25,Female,Footwear,50,XL,Gray,Winter,4.7,No,Venmo,No,No,32,Monthly
3515,3516,19,Female,Clothing,80,XL,Charcoal,Winter,4.0,No,PayPal,No,No,16,Bi-Weekly
3516,3517,34,Female,Footwear,56,S,White,Summer,4.0,No,Venmo,No,No,38,Bi-Weekly
3517,3518,29,Female,Clothing,69,M,Orange,Winter,3.1,No,Debit Card,No,No,34,Every 3 Months
3518,3519,50,Female,Clothing,97,M,Black,Spring,4.2,No,Bank Transfer,No,No,30,Quarterly
3519,3520,31,Female,Clothing,66,M,White,Winter,3.7,No,Credit Card,No,No,14,Fortnightly
3520,3521,41,Female,Accessories,70,S,Brown,Spring,3.1,No,PayPal,No,No,33,Monthly
3521,3522,52,Female,Footwear,50,M,Pink,Winter,3.7,No,Credit Card,No,No,35,Weekly
3522,3523,27,Female,Clothing,85,M,Yellow,Spring,3.2,No,Bank Transfer,No,No,13,Quarterly
3523,3524,49,Female,Accessories,59,M,Cyan,Summer,2.8,No,PayPal,No,No,30,Fortnightly
3524,3525,69,Female,Clothing,74,L,Silver,Summer,2.9,No,Credit Card,No,No,30,Monthly
3525,3526,45,Female,Accessories,38,L,Olive,Winter,3.5,No,PayPal,No,No,47,Annually
3526,3527,20,Female,Clothing,99,M,Olive,Spring,3.8,No,PayPal,No,No,1,Every 3 Months
3527,3528,25,Female,Clothing,97,S,Charcoal,Spring,4.7,No,Cash,No,No,1,Weekly
3528,3529,38,Female,Accessories,67,L,Gray,Summer,4.5,No,Cash,No,No,33,Annually
3529,3530,55,Female,Clothing,20,S,Maroon,Winter,3.9,No,Credit Card,No,No,43,Weekly
3530,3531,62,Female,Accessories,45,L,Black,Spring,3.4,No,Bank Transfer,No,No,37,Weekly
3531,3532,54,Female,Footwear,52,XL,Violet,Winter,4.6,No,Credit Card,No,No,23,Quarterly
3532,3533,61,Female,Clothing,68,L,Indigo,Fall,4.6,No,Credit Card,No,No,12,Annually
3533,3534,50,Female,Footwear,98,L,Yellow,Fall,4.7,No,Venmo,No,No,30,Fortnightly
3534,3535,65,Female,Footwear,83,M,Gray,Fall,3.2,No,Venmo,No,No,7,Weekly
3535,3536,68,Female,Clothing,51,M,Red,Summer,5.0,No,Bank Transfer,No,No,20,Monthly
3536,3537,55,Female,Accessories,21,L,Peach,Spring,4.5,No,Venmo,No,No,10,Monthly
3537,3538,57,Female,Accessories,92,M,Gray,Spring,3.5,No,Venmo,No,No,40,Every 3 Months
3538,3539,56,Female,Footwear,63,S,White,Spring,4.5,No,Venmo,No,No,21,Monthly
3539,3540,29,Female,Accessories,56,S,Green,Spring,3.2,No,Venmo,No,No,17,Bi-Weekly
3540,3541,24,Female,Clothing,95,M,Magenta,Spring,4.6,No,Bank Transfer,No,No,5,Weekly
3541,3542,59,Female,Clothing,66,M,Olive,Winter,4.0,No,Cash,No,No,22,Annually
3542,3543,62,Female,Outerwear,28,S,Olive,Spring,4.2,No,Bank Transfer,No,No,5,Weekly
3543,3544,58,Female,Accessories,83,M,Blue,Winter,4.1,No,Credit Card,No,No,18,Every 3 Months
3544,3545,64,Female,Clothing,55,XL,Charcoal,Fall,3.6,No,PayPal,No,No,42,Every 3 Months
3545,3546,48,Female,Footwear,28,M,Yellow,Spring,3.7,No,Venmo,No,No,22,Annually
3546,3547,60,Female,Accessories,79,M,Violet,Summer,3.6,No,Bank Transfer,No,No,37,Bi-Weekly
3547,3548,52,Female,Accessories,31,L,Magenta,Summer,3.8,No,Debit Card,No,No,23,Annually
3548,3549,63,Female,Clothing,37,M,Red,Fall,3.0,No,Venmo,No,No,47,Fortnightly
3549,3550,44,Female,Clothing,34,M,Cyan,Summer,3.4,No,Credit Card,No,No,11,Fortnightly
3550,3551,63,Female,Footwear,74,S,Orange,Winter,4.8,No,Venmo,No,No,32,Weekly
3551,3552,66,Female,Accessories,31,L,Black,Spring,2.6,No,Credit Card,No,No,20,Weekly
3552,3553,22,Female,Accessories,66,M,Blue,Winter,2.9,No,Credit Card,No,No,3,Quarterly
3553,3554,62,Female,Footwear,99,M,Charcoal,Spring,4.9,No,Cash,No,No,32,Weekly
3554,3555,39,Female,Clothing,55,M,Indigo,Spring,5.0,No,Bank Transfer,No,No,5,Fortnightly
3555,3556,25,Female,Clothing,23,L,Silver,Spring,4.6,No,PayPal,No,No,45,Quarterly
3556,3557,70,Female,Clothing,88,M,Brown,Fall,4.2,No,Bank Transfer,No,No,43,Bi-Weekly
3557,3558,52,Female,Outerwear,26,M,Peach,Summer,4.9,No,PayPal,No,No,1,Every 3 Months
3558,3559,68,Female,Accessories,94,L,Magenta,Summer,4.8,No,Credit Card,No,No,9,Quarterly
3559,3560,18,Female,Clothing,25,M,Beige,Fall,3.0,No,Debit Card,No,No,13,Every 3 Months
3560,3561,18,Female,Clothing,96,XL,Violet,Fall,3.5,No,Cash,No,No,5,Annually
3561,3562,63,Female,Footwear,29,L,Black,Spring,3.4,No,Cash,No,No,39,Fortnightly
3562,3563,47,Female,Footwear,36,M,Cyan,Winter,3.4,No,PayPal,No,No,7,Weekly
3563,3564,43,Female,Clothing,90,M,Green,Summer,4.9,No,Credit Card,No,No,8,Every 3 Months
3564,3565,60,Female,Accessories,38,S,Brown,Summer,4.4,No,PayPal,No,No,40,Annually
3565,3566,49,Female,Accessories,52,S,Gray,Spring,4.2,No,Cash,No,No,35,Monthly
3566,3567,28,Female,Clothing,88,S,Orange,Spring,3.1,No,Credit Card,No,No,14,Monthly
3567,3568,32,Female,Accessories,56,S,Silver,Summer,4.0,No,Venmo,No,No,26,Monthly
3568,3569,29,Female,Footwear,71,M,Purple,Spring,4.8,No,Cash,No,No,14,Quarterly
3569,3570,35,Female,Footwear,94,M,Olive,Fall,3.3,No,Credit Card,No,No,9,Fortnightly
3570,3571,23,Female,Clothing,97,XL,Teal,Winter,4.7,No,PayPal,No,No,32,Annually
3571,3572,70,Female,Clothing,27,M,White,Summer,3.2,No,Cash,No,No,15,Every 3 Months
3572,3573,23,Female,Clothing,28,M,Black,Spring,5.0,No,Bank Transfer,No,No,25,Monthly
3573,3574,43,Female,Clothing,67,L,Maroon,Fall,4.9,No,Cash,No,No,27,Monthly
3574,3575,29,Female,Clothing,70,M,Cyan,Fall,4.9,No,Cash,No,No,39,Quarterly
3575,3576,61,Female,Outerwear,95,M,Violet,Fall,3.7,No,Cash,No,No,49,Bi-Weekly
3576,3577,29,Female,Footwear,24,L,Yellow,Spring,3.0,No,Cash,No,No,12,Bi-Weekly
3577,3578,66,Female,Accessories,35,S,Yellow,Winter,2.6,No,PayPal,No,No,13,Weekly
3578,3579,46,Female,Footwear,22,L,Olive,Winter,2.6,No,Credit Card,No,No,22,Quarterly
3579,3580,34,Female,Accessories,66,L,Olive,Fall,4.8,No,Bank Transfer,No,No,19,Every 3 Months
3580,3581,51,Female,Clothing,83,M,Magenta,Summer,3.2,No,Bank Transfer,No,No,3,Bi-Weekly
3581,3582,26,Female,Clothing,95,M,Orange,Fall,4.9,No,Venmo,No,No,50,Weekly
3582,3583,23,Female,Clothing,41,S,Beige,Summer,3.4,No,Cash,No,No,15,Annually
3583,3584,52,Female,Clothing,77,L,Brown,Summer,2.7,No,Debit Card,No,No,44,Every 3 Months
3584,3585,39,Female,Footwear,52,L,Indigo,Fall,4.8,No,Debit Card,No,No,48,Monthly
3585,3586,39,Female,Accessories,41,XL,Gray,Winter,4.1,No,Cash,No,No,4,Bi-Weekly
3586,3587,33,Female,Clothing,28,M,Yellow,Winter,4.6,No,PayPal,No,No,12,Bi-Weekly
3587,3588,33,Female,Clothing,90,S,Violet,Summer,4.4,No,Debit Card,No,No,33,Annually
3588,3589,23,Female,Accessories,55,M,Magenta,Spring,3.5,No,Bank Transfer,No,No,40,Annually
3589,3590,31,Female,Accessories,73,M,Blue,Spring,4.8,No,Cash,No,No,38,Every 3 Months
3590,3591,27,Female,Clothing,87,M,Gray,Fall,2.9,No,PayPal,No,No,19,Every 3 Months
3591,3592,48,Female,Outerwear,89,M,Gold,Winter,3.2,No,Cash,No,No,38,Quarterly
3592,3593,61,Female,Footwear,82,L,Lavender,Spring,4.4,No,Cash,No,No,18,Fortnightly
3593,3594,63,Female,Footwear,80,M,Black,Spring,4.6,No,Bank Transfer,No,No,24,Monthly
3594,3595,19,Female,Accessories,87,L,Charcoal,Summer,2.6,No,PayPal,No,No,29,Quarterly
3595,3596,21,Female,Clothing,41,M,Violet,Spring,3.1,No,Cash,No,No,14,Annually
3596,3597,28,Female,Clothing,83,M,Charcoal,Spring,4.3,No,Bank Transfer,No,No,44,Fortnightly
3597,3598,29,Female,Accessories,71,M,Maroon,Summer,3.1,No,Cash,No,No,18,Quarterly
3598,3599,23,Female,Clothing,76,XL,Purple,Spring,4.6,No,Bank Transfer,No,No,19,Bi-Weekly
3599,3600,37,Female,Accessories,34,S,Peach,Spring,4.6,No,Cash,No,No,4,Weekly
3600,3601,67,Female,Clothing,81,XL,Olive,Spring,2.7,No,PayPal,No,No,25,Bi-Weekly
3601,3602,34,Female,Clothing,47,M,Indigo,Summer,3.0,No,Debit Card,No,No,3,Monthly
3602,3603,58,Female,Clothing,36,S,Magenta,Summer,3.3,No,Bank Transfer,No,No,40,Quarterly
3603,3604,45,Female,Clothing,51,M,Gold,Spring,2.7,No,Debit Card,No,No,5,Weekly
3604,3605,63,Female,Clothing,86,M,Orange,Fall,3.3,No,Bank Transfer,No,No,17,Annually
3605,3606,68,Female,Clothing,41,M,Gold,Fall,4.3,No,Venmo,No,No,36,Every 3 Months
3606,3607,41,Female,Footwear,90,XL,Purple,Fall,4.8,No,Cash,No,No,41,Annually
3607,3608,50,Female,Accessories,93,L,Charcoal,Fall,3.3,No,Debit Card,No,No,20,Bi-Weekly
3608,3609,24,Female,Accessories,56,M,Cyan,Fall,4.3,No,Bank Transfer,No,No,2,Every 3 Months
3609,3610,21,Female,Clothing,39,M,Cyan,Summer,3.0,No,Debit Card,No,No,31,Monthly
3610,3611,18,Female,Outerwear,86,XL,Green,Fall,4.8,No,Credit Card,No,No,23,Fortnightly
3611,3612,63,Female,Clothing,82,M,Silver,Spring,2.9,No,PayPal,No,No,30,Annually
3612,3613,47,Female,Footwear,29,M,Teal,Summer,3.6,No,Credit Card,No,No,26,Every 3 Months
3613,3614,58,Female,Accessories,27,M,Magenta,Fall,3.5,No,Cash,No,No,40,Annually
3614,3615,46,Female,Accessories,25,L,Maroon,Spring,4.7,No,Bank Transfer,No,No,19,Annually
3615,3616,35,Female,Clothing,31,M,Gold,Winter,4.4,No,Bank Transfer,No,No,4,Monthly
3616,3617,42,Female,Clothing,23,L,Purple,Winter,3.3,No,Cash,No,No,33,Fortnightly
3617,3618,48,Female,Accessories,47,M,Lavender,Fall,4.3,No,Debit Card,No,No,29,Monthly
3618,3619,28,Female,Accessories,67,M,Maroon,Fall,4.0,No,Venmo,No,No,47,Bi-Weekly
3619,3620,44,Female,Accessories,75,S,Magenta,Winter,4.9,No,Cash,No,No,50,Weekly
3620,3621,60,Female,Footwear,82,M,Turquoise,Summer,2.9,No,Credit Card,No,No,28,Fortnightly
3621,3622,38,Female,Footwear,32,XL,Silver,Summer,4.0,No,Venmo,No,No,5,Fortnightly
3622,3623,46,Female,Clothing,41,M,Purple,Fall,4.3,No,Bank Transfer,No,No,12,Annually
3623,3624,39,Female,Accessories,89,M,Violet,Winter,2.7,No,Venmo,No,No,4,Weekly
3624,3625,22,Female,Accessories,82,XL,Peach,Fall,5.0,No,PayPal,No,No,22,Bi-Weekly
3625,3626,44,Female,Accessories,99,L,Green,Winter,4.4,No,Debit Card,No,No,32,Weekly
3626,3627,69,Female,Clothing,98,L,Teal,Fall,3.5,No,Bank Transfer,No,No,32,Quarterly
3627,3628,39,Female,Accessories,54,M,Silver,Winter,3.3,No,Credit Card,No,No,48,Every 3 Months
3628,3629,53,Female,Clothing,88,L,Purple,Summer,3.8,No,Cash,No,No,35,Monthly
3629,3630,52,Female,Clothing,43,L,Lavender,Summer,4.5,No,Credit Card,No,No,44,Fortnightly
3630,3631,65,Female,Accessories,73,M,Lavender,Winter,4.8,No,Credit Card,No,No,29,Weekly
3631,3632,48,Female,Accessories,50,M,Peach,Fall,2.9,No,Debit Card,No,No,26,Monthly
3632,3633,27,Female,Footwear,73,L,Green,Spring,3.2,No,PayPal,No,No,3,Quarterly
3633,3634,39,Female,Accessories,51,M,Orange,Spring,2.8,No,Venmo,No,No,1,Bi-Weekly
3634,3635,59,Female,Clothing,22,M,Pink,Winter,3.3,No,Bank Transfer,No,No,17,Annually
3635,3636,52,Female,Footwear,32,L,Cyan,Fall,3.3,No,Cash,No,No,17,Fortnightly
3636,3637,50,Female,Footwear,38,L,Lavender,Summer,4.2,No,PayPal,No,No,36,Weekly
3637,3638,32,Female,Footwear,66,L,Yellow,Winter,3.6,No,PayPal,No,No,32,Fortnightly
3638,3639,40,Female,Accessories,20,M,Olive,Spring,4.6,No,Credit Card,No,No,50,Bi-Weekly
3639,3640,26,Female,Outerwear,44,M,Brown,Summer,3.6,No,Venmo,No,No,39,Annually
3640,3641,47,Female,Accessories,31,L,Pink,Spring,4.0,No,Credit Card,No,No,17,Monthly
3641,3642,51,Female,Outerwear,45,M,Cyan,Fall,2.7,No,Debit Card,No,No,39,Every 3 Months
3642,3643,47,Female,Clothing,71,L,Maroon,Summer,4.4,No,Credit Card,No,No,5,Annually
3643,3644,53,Female,Accessories,96,XL,Magenta,Fall,3.2,No,Bank Transfer,No,No,47,Annually
3644,3645,35,Female,Clothing,32,M,Violet,Winter,2.6,No,Cash,No,No,18,Weekly
3645,3646,38,Female,Accessories,90,L,Silver,Summer,3.4,No,Credit Card,No,No,31,Every 3 Months
3646,3647,69,Female,Accessories,68,M,Maroon,Spring,5.0,No,Credit Card,No,No,39,Fortnightly
3647,3648,47,Female,Clothing,45,M,Gray,Winter,2.9,No,Cash,No,No,12,Weekly
3648,3649,31,Female,Clothing,67,M,White,Winter,5.0,No,Cash,No,No,45,Bi-Weekly
3649,3650,68,Female,Clothing,57,M,Brown,Fall,4.4,No,Debit Card,No,No,33,Fortnightly
3650,3651,51,Female,Clothing,60,M,Silver,Summer,3.5,No,Cash,No,No,3,Annually
3651,3652,20,Female,Accessories,32,M,Yellow,Spring,3.8,No,Bank Transfer,No,No,5,Every 3 Months
3652,3653,27,Female,Accessories,29,S,Magenta,Fall,3.8,No,Venmo,No,No,23,Monthly
3653,3654,67,Female,Outerwear,20,M,Blue,Spring,3.9,No,Debit Card,No,No,39,Fortnightly
3654,3655,21,Female,Accessories,98,M,Green,Winter,3.3,No,Debit Card,No,No,10,Annually
3655,3656,20,Female,Clothing,27,M,Yellow,Fall,2.9,No,Venmo,No,No,4,Bi-Weekly
3656,3657,35,Female,Outerwear,67,XL,Cyan,Spring,3.7,No,Debit Card,No,No,18,Monthly
3657,3658,58,Female,Footwear,82,L,Gold,Winter,3.7,No,Bank Transfer,No,No,1,Every 3 Months
3658,3659,28,Female,Clothing,72,M,Magenta,Fall,4.6,No,Cash,No,No,18,Fortnightly
3659,3660,27,Female,Footwear,77,S,Gray,Fall,4.9,No,Bank Transfer,No,No,46,Annually
3660,3661,19,Female,Footwear,74,L,Indigo,Winter,3.1,No,Venmo,No,No,13,Fortnightly
3661,3662,63,Female,Footwear,39,S,White,Winter,3.5,No,Cash,No,No,5,Fortnightly
3662,3663,69,Female,Clothing,80,M,Indigo,Spring,4.9,No,Venmo,No,No,11,Weekly
3663,3664,65,Female,Accessories,59,M,Green,Summer,4.4,No,Cash,No,No,49,Weekly
3664,3665,63,Female,Outerwear,68,M,Turquoise,Fall,4.4,No,Cash,No,No,1,Fortnightly
3665,3666,28,Female,Clothing,77,M,Peach,Fall,3.4,No,Credit Card,No,No,11,Quarterly
3666,3667,67,Female,Accessories,50,M,Olive,Winter,3.0,No,Credit Card,No,No,47,Every 3 Months
3667,3668,51,Female,Clothing,45,L,Cyan,Fall,2.6,No,Credit Card,No,No,20,Monthly
3668,3669,59,Female,Clothing,71,XL,Magenta,Summer,3.2,No,PayPal,No,No,18,Annually
3669,3670,25,Female,Clothing,52,S,Silver,Fall,4.6,No,Credit Card,No,No,43,Quarterly
3670,3671,31,Female,Footwear,50,S,White,Winter,3.8,No,Cash,No,No,4,Every 3 Months
3671,3672,62,Female,Accessories,66,L,Pink,Summer,4.8,No,Bank Transfer,No,No,20,Quarterly
3672,3673,51,Female,Footwear,81,S,Pink,Fall,4.5,No,Venmo,No,No,7,Monthly
3673,3674,32,Female,Clothing,28,M,Pink,Summer,4.2,No,Debit Card,No,No,31,Fortnightly
3674,3675,35,Female,Accessories,65,M,Blue,Winter,2.7,No,Venmo,No,No,41,Fortnightly
3675,3676,70,Female,Accessories,80,M,White,Winter,4.5,No,Cash,No,No,3,Monthly
3676,3677,19,Female,Accessories,94,S,Teal,Spring,4.9,No,PayPal,No,No,16,Monthly
3677,3678,32,Female,Accessories,30,M,Gray,Fall,2.8,No,Cash,No,No,43,Annually
3678,3679,56,Female,Clothing,45,S,Beige,Fall,3.5,No,Debit Card,No,No,29,Fortnightly
3679,3680,53,Female,Outerwear,91,M,Violet,Summer,2.5,No,PayPal,No,No,5,Bi-Weekly
3680,3681,22,Female,Accessories,36,S,Blue,Winter,2.9,No,Venmo,No,No,30,Quarterly
3681,3682,26,Female,Accessories,73,XL,Magenta,Fall,4.2,No,PayPal,No,No,33,Monthly
3682,3683,42,Female,Clothing,60,M,Maroon,Fall,4.6,No,Venmo,No,No,46,Bi-Weekly
3683,3684,30,Female,Clothing,77,M,Purple,Winter,3.0,No,Bank Transfer,No,No,17,Fortnightly
3684,3685,29,Female,Clothing,86,L,Charcoal,Spring,4.4,No,PayPal,No,No,47,Bi-Weekly
3685,3686,47,Female,Clothing,42,L,Red,Summer,2.6,No,PayPal,No,No,17,Bi-Weekly
3686,3687,59,Female,Footwear,70,M,Charcoal,Spring,4.8,No,PayPal,No,No,17,Bi-Weekly
3687,3688,34,Female,Clothing,44,L,Lavender,Summer,2.9,No,PayPal,No,No,28,Every 3 Months
3688,3689,52,Female,Accessories,91,L,White,Spring,3.0,No,Venmo,No,No,8,Monthly
3689,3690,47,Female,Accessories,30,L,Red,Fall,4.5,No,Cash,No,No,8,Quarterly
3690,3691,24,Female,Clothing,23,S,Violet,Fall,3.7,No,Venmo,No,No,4,Bi-Weekly
3691,3692,63,Female,Footwear,21,XL,Orange,Summer,4.8,No,Credit Card,No,No,24,Weekly
3692,3693,59,Female,Outerwear,34,L,Turquoise,Spring,4.8,No,Venmo,No,No,29,Fortnightly
3693,3694,66,Female,Clothing,46,M,Violet,Summer,4.7,No,Debit Card,No,No,10,Weekly
3694,3695,45,Female,Clothing,41,M,Blue,Winter,2.6,No,Venmo,No,No,11,Bi-Weekly
3695,3696,38,Female,Clothing,33,M,White,Fall,4.6,No,Bank Transfer,No,No,18,Fortnightly
3696,3697,63,Female,Clothing,48,L,Turquoise,Fall,3.4,No,Venmo,No,No,26,Annually
3697,3698,55,Female,Clothing,66,L,Pink,Winter,3.0,No,PayPal,No,No,39,Weekly
3698,3699,25,Female,Clothing,54,XL,Maroon,Spring,4.0,No,Credit Card,No,No,4,Annually
3699,3700,51,Female,Accessories,55,M,Olive,Fall,2.6,No,Cash,No,No,24,Weekly
3700,3701,28,Female,Accessories,84,XL,Charcoal,Summer,3.4,No,Credit Card,No,No,2,Every 3 Months
3701,3702,46,Female,Footwear,66,M,Charcoal,Spring,4.5,No,Cash,No,No,36,Annually
3702,3703,58,Female,Footwear,65,M,Indigo,Spring,2.7,No,PayPal,No,No,36,Weekly
3703,3704,30,Female,Footwear,83,S,Teal,Fall,2.9,No,Bank Transfer,No,No,23,Every 3 Months
3704,3705,68,Female,Accessories,61,L,Black,Winter,4.0,No,PayPal,No,No,36,Quarterly
3705,3706,28,Female,Clothing,65,L,Teal,Summer,3.2,No,PayPal,No,No,2,Annually
3706,3707,26,Female,Footwear,55,M,Green,Spring,4.0,No,Credit Card,No,No,17,Bi-Weekly
3707,3708,35,Female,Accessories,79,M,Gold,Fall,3.4,No,Bank Transfer,No,No,19,Weekly
3708,3709,40,Female,Clothing,96,M,Red,Fall,4.9,No,Bank Transfer,No,No,41,Monthly
3709,3710,31,Female,Clothing,43,M,Silver,Fall,3.6,No,Debit Card,No,No,27,Quarterly
3710,3711,60,Female,Accessories,40,M,Yellow,Summer,3.6,No,PayPal,No,No,32,Fortnightly
3711,3712,69,Female,Accessories,62,XL,Peach,Fall,3.2,No,Cash,No,No,33,Annually
3712,3713,51,Female,Clothing,72,M,Turquoise,Spring,3.7,No,Venmo,No,No,24,Quarterly
3713,3714,49,Female,Footwear,87,M,Peach,Spring,2.6,No,Cash,No,No,31,Every 3 Months
3714,3715,18,Female,Accessories,31,S,Peach,Winter,3.9,No,Cash,No,No,35,Weekly
3715,3716,63,Female,Accessories,34,S,Orange,Fall,3.4,No,Credit Card,No,No,2,Monthly
3716,3717,57,Female,Clothing,53,M,Charcoal,Fall,3.4,No,Bank Transfer,No,No,42,Every 3 Months
3717,3718,45,Female,Clothing,85,XL,White,Summer,4.2,No,Venmo,No,No,47,Every 3 Months
3718,3719,36,Female,Clothing,50,L,Turquoise,Fall,2.9,No,Credit Card,No,No,44,Bi-Weekly
3719,3720,20,Female,Clothing,91,M,Red,Summer,4.1,No,Cash,No,No,8,Every 3 Months
3720,3721,21,Female,Accessories,56,M,Peach,Fall,3.6,No,Debit Card,No,No,13,Quarterly
3721,3722,62,Female,Outerwear,60,L,Pink,Fall,4.0,No,Credit Card,No,No,10,Annually
3722,3723,23,Female,Outerwear,34,XL,Yellow,Fall,4.0,No,PayPal,No,No,1,Fortnightly
3723,3724,26,Female,Footwear,30,M,Beige,Spring,3.6,No,Venmo,No,No,1,Monthly
3724,3725,30,Female,Accessories,71,L,Green,Winter,3.1,No,PayPal,No,No,18,Annually
3725,3726,18,Female,Clothing,100,S,Turquoise,Winter,4.4,No,Bank Transfer,No,No,2,Annually
3726,3727,47,Female,Accessories,85,XL,Orange,Fall,4.3,No,Debit Card,No,No,36,Every 3 Months
3727,3728,41,Female,Clothing,83,M,Gold,Summer,3.5,No,Credit Card,No,No,17,Bi-Weekly
3728,3729,62,Female,Outerwear,31,L,Red,Winter,3.0,No,Credit Card,No,No,1,Annually
3729,3730,28,Female,Footwear,82,M,Teal,Spring,4.7,No,Bank Transfer,No,No,50,Quarterly
3730,3731,46,Female,Clothing,79,M,Teal,Summer,2.5,No,Bank Transfer,No,No,3,Bi-Weekly
3731,3732,54,Female,Accessories,62,M,Lavender,Spring,3.1,No,Credit Card,No,No,45,Quarterly
3732,3733,36,Female,Footwear,92,L,Pink,Spring,3.3,No,PayPal,No,No,28,Annually
3733,3734,25,Female,Clothing,58,M,Maroon,Fall,4.7,No,Bank Transfer,No,No,6,Every 3 Months
3734,3735,38,Female,Clothing,88,M,Beige,Spring,3.4,No,Venmo,No,No,33,Every 3 Months
3735,3736,38,Female,Footwear,44,L,Orange,Spring,3.1,No,Cash,No,No,29,Annually
3736,3737,42,Female,Clothing,56,M,Red,Spring,4.6,No,Cash,No,No,2,Every 3 Months
3737,3738,19,Female,Accessories,23,S,Maroon,Winter,4.9,No,Debit Card,No,No,43,Bi-Weekly
3738,3739,34,Female,Clothing,45,M,Brown,Spring,2.7,No,Credit Card,No,No,48,Fortnightly
3739,3740,38,Female,Accessories,31,M,Olive,Fall,4.2,No,Bank Transfer,No,No,43,Weekly
3740,3741,42,Female,Clothing,96,M,Silver,Summer,2.6,No,Cash,No,No,26,Bi-Weekly
3741,3742,58,Female,Clothing,96,M,Purple,Spring,3.2,No,Venmo,No,No,26,Bi-Weekly
3742,3743,56,Female,Clothing,80,M,Gray,Fall,4.4,No,Debit Card,No,No,50,Bi-Weekly
3743,3744,62,Female,Clothing,28,L,Cyan,Fall,3.6,No,Credit Card,No,No,36,Quarterly
3744,3745,24,Female,Clothing,51,M,Gray,Summer,2.7,No,Venmo,No,No,26,Fortnightly
3745,3746,60,Female,Clothing,41,L,Gold,Spring,4.3,No,Bank Transfer,No,No,2,Monthly
3746,3747,53,Female,Outerwear,99,XL,Cyan,Summer,2.6,No,Debit Card,No,No,49,Monthly
3747,3748,26,Female,Clothing,53,L,Olive,Spring,4.3,No,Credit Card,No,No,32,Bi-Weekly
3748,3749,34,Female,Accessories,25,M,Violet,Fall,3.9,No,PayPal,No,No,3,Annually
3749,3750,24,Female,Clothing,95,L,Yellow,Winter,2.9,No,Debit Card,No,No,38,Every 3 Months
